Woopdang,True,TOP,Akali,159,30,86,14,17,231,6,4,3,17206,14353,0,7253,25518,7,3,16,0,1777,91,125,0,0,0,0,0,0
DRKO,True,JUNGLE,Kayn,131,52,35,11,13,19,9,1,8,11298,16097,0,17216,26161,3,0,13,0,1241,286,41,0,0,0,0,0,0
Daddy Simo,True,MIDDLE,Yasuo,148,13,55,4,12,88,5,7,5,9115,10886,0,1622,15381,7,3,21,0,1241,78,154,0,0,0,0,0,0
randomhukleberry,True,UTILITY,Senna,40,27,13,3,10,27,8,8,10,7021,15207,637,5702,13708,8,4,27,0,1241,134,147,0,0,0,0,0,0
HoldMyDagger,True,UTILITY,Vayne,84,0,9,6,12,100,15,7,7,8888,24907,0,6941,18025,4,4,16,0,1241,34,154,0,0,0,0,0,0
i miss dad,False,TOP,TahmKench,122,28,7,10,17,206,7,3,8,16556,18803,0,12855,33062,15,1,28,0,2124,1081,78,0,0,0,0,0,0
Frommoh,False,JUNGLE,XinZhao,83,107,0,11,16,58,6,6,11,16013,20187,0,22200,45333,7,1,24,0,2124,589,224,0,0,0,0,0,0
Chef Nam,False,MIDDLE,Leblanc,86,154,36,24,16,161,10,7,5,15079,17846,0,5063,28131,15,1,34,0,2124,29,257,0,0,0,0,0,0
fleee,False,BOTTOM,Ezreal,352,62,34,17,15,150,5,6,6,14676,22794,0,4841,24880,10,3,20,0,2124,198,127,0,0,0,0,0,0
Gavin Smavin,False,UTILITY,Zilean,204,81,92,9,15,61,2,6,11,13178,15104,889,6184,20600,29,3,49,0,2124,142,233,0,0,0,0,0,0
Lemmiwinkkz,True,TOP,Gnar,148,31,36,9,17,205,2,5,4,17486,20851,0,4744,26980,11,5,38,0,2124,626,132,0,0,0,0,0,0
Troublegum,True,JUNGLE,LeeSin,186,154,126,10,15,30,3,7,5,14495,10711,128,10157,32439,15,3,32,0,2124,461,210,0,0,0,0,0,0
MrIceCreamBox,True,MIDDLE,Ahri,94,76,61,38,17,155,10,3,5,18135,32816,0,2624,17263,9,1,15,0,2124,120,119,0,0,0,0,0,0
Theonlypr0,True,BOTTOM,Draven,93,166,18,12,17,237,2,8,8,17382,26915,0,3476,33908,9,0,14,0,2124,69,251,0,0,0,0,0,0
hypeothermia,True,UTILITY,Brand,63,76,47,6,16,53,11,7,4,15299,31777,0,4271,20823,17,2,33,0,2124,40,230,0,0,0,0,0,0
Kp101,True,TOP,Garen,76,19,48,5,15,166,6,3,3,13704,13685,0,1178,15070,6,2,11,0,1399,196,83,0,0,0,0,0,0
korozs,True,JUNGLE,Shyvana,95,72,87,9,13,10,7,5,7,11179,13825,0,8008,23853,9,1,18,0,1399,229,99,0,0,0,0,0,0
MalteseMario,True,MIDDLE,Yone,205,52,35,6,15,166,8,6,3,13149,19936,0,2789,18261,7,4,15,0,1399,114,128,0,0,0,0,0,0
XenoOCE,True,BOTTOM,Yasuo,222,14,86,6,13,148,12,10,7,10205,23528,0,7855,24902,6,1,11,0,1399,158,196,0,0,0,0,0,0
izy,True,UTILITY,Nautilus,38,28,32,6,12,29,3,8,17,9434,11119,0,220,13894,18,4,41,0,1399,376,115,0,0,0,0,0,0
xtraicy,False,MIDDLE,Irelia,119,24,53,4,13,148,3,7,7,10686,8306,0,1672,17620,11,1,25,0,1399,53,152,0,0,0,0,0,0
Frommoh,False,JUNGLE,LeeSin,140,77,92,8,12,26,9,8,9,9013,14143,752,8093,27344,7,2,15,0,1399,349,189,0,0,0,0,0,0
M4dCh4mp,False,TOP,Kayle,53,28,81,5,13,125,6,7,3,10628,13109,0,1999,19115,8,2,15,0,1399,220,220,0,0,0,0,0,0
A Soul for A Sol,False,BOTTOM,Xayah,40,26,41,4,11,94,4,8,7,7719,10672,0,2819,16086,7,0,10,0,1399,19,139,0,0,0,0,0,0
Premiumz,False,UTILITY,Blitzcrank,27,28,38,7,12,19,10,6,13,8923,9126,177,583,17692,10,1,15,0,1399,105,105,0,0,0,0,0,0
Zabozala,True,TOP,Nasus,263,21,25,7,18,233,13,3,6,21876,34529,0,10164,43507,5,2,11,0,2054,530,148,0,0,0,0,0,0
Nutty Morty,True,JUNGLE,Shaco,59,90,82,22,17,25,11,5,14,17348,24235,0,8996,30098,3,6,39,0,2054,657,177,0,0,0,0,0,0
Xiangxin nI,True,MIDDLE,Katarina,69,64,0,10,15,154,7,14,6,14582,19503,0,3602,32773,10,0,13,0,2054,0,485,0,0,0,0,0,0
GuffyTheDragon,True,BOTTOM,Jhin,62,33,53,20,16,213,9,9,6,16083,22746,0,3941,22737,9,0,17,0,2054,145,375,0,0,0,0,0,0
Premiumz,True,UTILITY,Lux,52,24,133,7,16,48,5,5,12,15197,20394,3194,1274,11922,23,7,58,0,2054,245,99,0,0,0,0,0,0
MVPete,False,TOP,Gnar,150,38,46,16,16,196,2,9,5,15577,21120,0,5001,34328,13,2,30,0,2054,792,326,0,0,0,0,0,0
Frommoh,False,JUNGLE,XinZhao,86,105,0,16,17,47,14,8,10,17305,32839,0,21141,46121,4,6,37,0,2054,442,271,0,0,0,0,0,0
CACHABACCC,False,MIDDLE,Brand,53,108,76,14,17,173,9,11,9,16994,34953,0,3995,28031,8,2,17,0,2054,39,360,0,0,0,0,0,0
Bags For 200,False,BOTTOM,Vayne,60,0,13,5,15,197,2,7,7,13752,17121,0,5459,19277,14,1,30,0,2054,10,245,0,0,0,0,0,0
RedYs,False,UTILITY,Pyke,45,80,60,13,14,42,9,10,7,12312,14257,0,5151,27123,26,8,60,0,2054,121,353,0,0,0,0,0,0
MVPete,False,TOP,Gnar,124,22,36,10,14,157,3,6,6,12112,15716,0,3689,22512,9,1,18,0,1616,607,180,0,0,0,0,0,0
Frommoh,False,JUNGLE,Nocturne,79,18,28,18,13,32,9,10,4,10032,15626,0,9278,32161,6,3,21,0,1616,517,245,0,0,0,0,0,0
HentaiBabby,False,MIDDLE,Akali,113,21,50,18,12,102,6,4,7,9771,22137,0,7280,26251,8,0,14,0,1616,33,109,0,0,0,0,0,0
Revicoon,False,BOTTOM,Caitlyn,53,47,19,4,12,89,4,8,9,8895,14448,0,3823,16361,9,3,17,0,1616,51,159,0,0,0,0,0,0
Grimo04,False,UTILITY,Leona,40,25,22,11,11,33,3,10,14,8524,9921,675,505,22499,24,3,40,0,1616,110,274,0,0,0,0,0,0
Godzila,True,TOP,Volibear,30,49,60,5,14,134,7,3,9,12657,19456,0,4424,17564,9,2,24,0,1616,272,89,0,0,0,0,0,0
bomber324,True,JUNGLE,XinZhao,97,101,0,12,16,60,16,2,9,16150,26987,0,20167,32029,4,2,28,0,1616,434,59,0,0,0,0,0,0
lokloklok726,True,MIDDLE,Sylas,85,35,91,24,14,111,7,8,15,11843,19815,0,2773,23154,6,3,12,0,1616,375,253,0,0,0,0,0,0
AC Cherry,True,BOTTOM,Ashe,9,41,6,7,13,129,5,9,17,10303,14114,0,3169,17919,7,1,15,0,1616,480,212,0,0,0,0,0,0
Nzna,True,UTILITY,Nautilus,43,35,32,8,14,38,3,3,25,11508,11913,487,693,13645,15,2,33,0,1616,339,65,0,0,0,0,0,0
WannaTussle,True,TOP,Illaoi,32,37,17,4,13,149,5,2,0,10691,10218,0,2859,11129,3,0,4,0,1113,21,16,0,0,0,0,0,0
Walden,True,JUNGLE,XinZhao,50,62,0,3,10,15,6,3,1,7098,7576,0,7562,14120,7,5,27,0,1113,336,72,0,0,0,0,0,0
Closeto,True,MIDDLE,Yone,161,38,22,5,13,139,4,0,8,10624,7314,0,2108,7739,4,2,10,0,1113,97,0,0,0,0,0,0,0
Mònster,True,BOTTOM,Vayne,49,0,7,3,10,91,3,4,4,6218,4917,0,1665,7381,3,1,4,0,1113,7,85,0,0,0,0,0,0
Samthepharmacist,True,UTILITY,Zyra,35,41,32,5,9,27,2,3,7,5522,8047,0,0,6151,13,2,34,0,1113,152,72,0,0,0,0,0,0
XP Hype,False,TOP,Ornn,46,27,15,4,11,77,0,2,3,8234,4095,0,174,8721,2,0,7,0,1113,302,21,0,0,0,0,0,0
ĄËłØÙ,False,JUNGLE,Khazix,88,50,20,8,10,19,3,4,2,6649,3107,0,8626,17295,9,0,23,0,1113,103,85,0,0,0,0,0,0
sekiruu,False,MIDDLE,Ryze,111,37,159,2,11,127,2,4,0,8347,6293,0,0,8904,7,0,9,0,1113,66,88,0,0,0,0,0,0
Frommoh,False,BOTTOM,Sivir,52,29,9,6,10,132,6,5,3,6294,9822,0,1873,8840,6,2,13,0,1113,0,86,0,0,0,0,0,0
MVPete,False,UTILITY,Nautilus,23,21,13,5,9,24,1,5,8,6048,6144,200,0,10069,18,2,32,0,1113,165,88,0,0,0,0,0,0
Ricklol,True,TOP,Shen,106,18,30,7,15,137,3,5,21,14116,10489,2213,1583,20380,7,1,12,0,1593,224,171,0,0,0,0,0,0
poo eater cringe,True,JUNGLE,Nocturne,109,19,41,20,15,17,14,3,12,14508,22450,0,15363,31114,8,3,21,0,1593,774,75,0,0,0,0,0,0
hate girl die,True,MIDDLE,Akali,109,40,88,22,14,93,13,6,11,11478,27955,0,5173,22765,4,0,11,0,1593,38,201,0,0,0,0,0,0
ReillyEEEEEEE,True,BOTTOM,Jinx,57,39,10,4,14,168,9,2,15,12932,20114,0,3445,15783,3,3,6,0,1593,67,27,0,0,0,0,0,0
ThomasGuy,True,UTILITY,Braum,64,12,24,8,14,30,5,1,16,11496,9491,2238,2921,15038,20,3,54,0,1593,128,21,0,0,0,0,0,0
MVPete,False,TOP,Gnar,109,23,41,7,14,147,1,7,4,12143,12893,0,2813,24715,8,2,22,0,1593,460,245,0,0,0,0,0,0
Frommoh,False,JUNGLE,Diana,76,44,47,8,12,30,6,11,2,9537,13912,0,4164,24484,2,1,12,0,1593,135,301,0,0,0,0,0,0
XLord KratosX,False,MIDDLE,Sett,68,26,34,7,12,109,1,12,5,9600,10546,0,463,26559,6,1,11,0,1593,154,303,0,0,0,0,0,0
Rasenshuriken,False,BOTTOM,Morgana,47,80,14,8,14,133,7,7,5,11493,22795,1120,5451,18560,9,1,14,0,1593,149,230,0,0,0,0,0,0
smol bunny,False,UTILITY,Senna,51,39,27,7,12,19,1,8,6,9125,9080,542,5216,17713,22,4,43,0,1593,352,209,0,0,0,0,0,0
TabletGG,False,TOP,Urgot,67,49,26,12,17,186,9,8,7,17743,24477,0,4860,30839,13,2,22,0,1929,249,285,0,0,0,0,0,0
DysfunctionalADC,False,JUNGLE,Elise,154,170,56,117,15,17,4,8,11,14221,11404,0,12055,30010,5,7,33,0,1929,194,235,0,0,0,0,0,0
Hendo Crescendo,False,MIDDLE,Fizz,49,79,79,14,16,154,13,4,8,15899,24258,0,3014,18383,5,3,25,0,1929,133,101,0,0,0,0,0,0
Frommoh,False,BOTTOM,Sivir,100,70,14,12,15,206,10,8,11,14535,22922,0,5009,19365,11,6,29,0,1929,66,244,0,0,0,0,0,0
i miss dad,False,UTILITY,Velkoz,120,73,41,9,13,53,2,9,18,11383,22986,0,1307,17196,25,5,56,0,1929,180,253,0,0,0,0,0,0
tuturu yo ass ,True,TOP,Gwen,105,21,99,33,17,191,13,7,9,17495,28985,0,10653,31888,9,3,14,0,1929,112,237,0,0,0,0,0,0
Born to be No1,True,JUNGLE,Nocturne,117,26,49,25,17,43,11,5,13,16766,16840,0,12625,32734,3,1,17,0,1929,844,210,0,0,0,0,0,0
Unforeseen420,True,MIDDLE,TwistedFate,67,149,0,14,15,124,4,8,10,14300,11989,0,1056,19006,7,1,9,0,1929,170,238,0,0,0,0,0,0
Jasi10GVG,True,BOTTOM,MissFortune,74,66,32,8,17,218,8,9,16,16573,25659,0,4112,26218,14,4,29,0,1929,157,226,0,0,0,0,0,0
Xylua,True,UTILITY,Leona,45,31,26,10,13,25,1,9,16,11151,5829,985,1464,22053,26,7,53,0,1929,51,232,0,0,0,0,0,0
Statikin,True,TOP,Gwen,47,8,45,11,13,125,3,1,3,10401,10299,0,4061,9997,7,1,15,0,1176,27,35,0,0,0,0,0,0
qwaeioii,True,JUNGLE,Graves,72,20,26,2,12,10,7,0,3,9809,7512,0,4727,12012,3,1,12,0,1176,585,0,0,0,0,0,0,0
Jesty,True,MIDDLE,Yone,209,49,37,6,13,159,6,0,2,11101,9912,0,3290,13149,4,0,6,0,1176,143,0,0,0,0,0,0,0
Sir Keensworth,True,BOTTOM,Samira,85,11,17,3,11,123,7,0,4,7807,10783,0,3464,11365,5,0,10,0,1176,3,0,0,0,0,0,0,0
Wiggum Forever,True,UTILITY,Bard,19,33,12,3,10,3,0,1,9,6428,4423,710,2977,5987,15,3,34,0,1176,66,30,0,0,0,0,0,0
RAAF Shine,False,TOP,Illaoi,36,55,15,4,12,129,1,4,0,9145,7572,0,1918,14472,4,0,5,0,1176,12,84,0,0,0,0,0,0
Frommoh,False,JUNGLE,Olaf,100,25,45,4,10,15,0,6,0,6131,6342,0,5026,16135,6,1,8,0,1176,281,113,0,0,0,0,0,0
ExSoldierWd,False,MIDDLE,Xerath,81,47,21,16,12,114,1,4,0,8616,10333,0,0,9916,7,0,12,0,1176,206,87,0,0,0,0,0,0
lnbred ,False,BOTTOM,Ezreal,88,12,16,4,8,98,0,6,0,4959,6814,0,23,8821,2,1,3,0,1176,0,117,0,0,0,0,0,0
i miss dad,False,UTILITY,Yuumi,26,47,32,3,8,5,0,3,0,4654,3353,1005,4093,4790,10,3,22,0,1176,23,57,0,0,0,0,0,0
Frommoh,True,TOP,Quinn,42,15,23,31,17,182,12,7,5,16547,26652,0,6745,25624,7,3,30,0,1874,103,218,0,0,0,0,0,0
2018 IG NING,True,JUNGLE,XinZhao,73,104,0,7,15,40,8,4,10,14140,19301,0,20944,42327,4,11,39,0,1874,521,169,0,0,0,0,0,0
Buzi,True,MIDDLE,Diana,108,54,37,11,17,192,13,7,5,16914,26714,0,5322,26940,4,4,16,0,1874,124,215,0,0,0,0,0,0
lovingkindness,True,BOTTOM,Vayne,117,0,8,5,15,162,6,3,4,14297,8959,0,1771,16381,13,0,20,0,1874,5,87,0,0,0,0,0,0
i miss dad,True,UTILITY,Yuumi,48,72,65,9,13,15,2,5,23,11255,10348,2106,15136,7872,25,2,59,0,1874,47,157,0,0,0,0,0,0
xules,False,TOP,Gangplank,148,20,84,8,16,178,8,7,8,14963,20541,0,4533,26455,9,2,26,0,1874,165,221,0,0,0,0,0,0
Mandy Lifeboats,False,JUNGLE,FiddleSticks,29,100,73,8,13,32,2,10,8,11393,12056,0,11241,31190,12,8,40,0,1874,696,327,0,0,0,0,0,0
lovesosa,False,MIDDLE,Kennen,127,42,69,10,15,147,7,7,8,13143,19339,0,2552,21044,12,2,32,0,1874,45,227,0,0,0,0,0,0
FudgeyJ,False,BOTTOM,Varus,71,15,40,13,13,197,8,9,4,11325,18020,0,4380,19862,9,3,21,0,1874,227,254,0,0,0,0,0,0
MrCowburner,False,UTILITY,Xerath,55,40,24,15,13,26,1,8,12,10210,16153,0,0,14153,25,7,59,0,1874,136,243,0,0,0,0,0,0
junwangyongye,False,TOP,MonkeyKing,77,15,51,14,14,141,8,5,3,11442,19778,0,4294,19981,7,2,14,0,1970,27,158,0,0,0,0,0,0
Frommoh,False,JUNGLE,LeeSin,176,134,129,6,15,35,11,6,1,14269,21395,872,10437,33941,14,1,26,0,1970,388,138,0,0,0,0,0,0
Dusty Sundays,False,MIDDLE,Annie,167,68,64,9,16,210,0,7,8,16035,18739,959,877,16183,10,0,14,0,1970,259,205,0,0,0,0,0,0
Clean Garbage,False,BOTTOM,Ashe,46,83,13,7,14,212,5,9,6,12376,21509,0,3370,21138,12,4,33,0,1970,806,205,0,0,0,0,0,0
Squirtlë,False,UTILITY,Nami,29,66,41,8,13,16,4,4,11,11338,9019,1556,12119,13619,31,10,74,0,1970,164,72,0,0,0,0,0,0
R3ap3rR,True,TOP,Nocturne,92,21,23,19,17,179,8,8,8,16781,18967,0,6537,35049,11,4,26,0,1970,636,218,0,0,0,0,0,0
Aitken,True,JUNGLE,Volibear,71,140,74,7,16,35,7,3,11,15580,20614,0,16674,35827,5,6,38,0,1970,505,125,0,0,0,0,0,0
bigpnoll,True,MIDDLE,Fizz,43,112,79,11,17,204,12,5,0,16520,17490,0,2635,20876,2,6,25,0,1970,149,182,0,0,0,0,0,0
lustorpain,True,BOTTOM,Jhin,129,39,56,28,14,173,4,6,11,12792,13564,0,6138,17895,12,3,20,0,1970,212,139,0,0,0,0,0,0
I hug trees,True,UTILITY,Seraphine,87,31,51,10,14,45,0,6,15,11485,10929,2669,7173,16482,19,7,45,0,1970,164,160,0,0,0,0,0,0
i hate it here,True,TOP,Camille,97,21,33,1,11,92,2,2,3,7808,7276,0,985,8330,4,0,6,0,942,108,37,0,0,0,0,0,0
 T1 virtuso,True,JUNGLE,Kayn,84,42,17,4,11,6,3,1,4,7502,4185,0,7450,13454,2,1,9,0,942,261,27,0,0,0,0,0,0
Lurkowo,True,MIDDLE,Pantheon,55,16,16,2,11,87,8,0,3,7961,11609,0,2809,8508,9,2,15,0,942,21,0,0,0,0,0,0,0
ABK Gabe,True,BOTTOM,Sivir,37,28,5,2,9,133,3,0,0,5880,6209,0,654,3435,6,1,11,0,942,0,0,0,0,0,0,0,0
Tojyxaevo,True,UTILITY,Yuumi,22,50,9,1,9,2,0,0,3,5464,3204,559,1414,1532,7,2,12,0,942,22,0,0,0,0,0,0,0
chicken tender,False,TOP,Sejuani,15,45,9,3,10,92,1,1,2,6590,5084,0,217,9882,5,1,11,0,942,81,30,0,0,0,0,0,0
Frommoh,False,JUNGLE,Viego,68,36,9,4,8,4,2,4,0,4622,2838,0,4272,11116,6,0,14,0,942,67,74,0,0,0,0,0,0
Dat flash,False,MIDDLE,Morgana,16,26,9,4,9,57,0,6,2,5587,3696,9,327,8201,4,0,7,0,942,35,75,0,0,0,0,0,0
Forsaken Jing,False,BOTTOM,Kaisa,35,12,8,3,8,112,0,3,0,4338,4017,0,870,6512,5,2,9,0,942,0,64,0,0,0,0,0,0
SpooderminSweg,False,UTILITY,Leona,11,6,10,2,8,22,0,2,0,4142,1570,0,145,5870,7,1,11,0,942,14,48,0,0,0,0,0,0
MVPete,True,TOP,Malphite,61,82,77,13,17,143,3,4,16,17471,16841,0,3810,20546,18,2,43,0,2089,838,115,0,0,0,0,0,0
Frommoh,True,JUNGLE,Volibear,53,137,73,9,17,53,19,6,10,18069,34528,0,19409,48953,6,2,28,0,2089,594,209,0,0,0,0,0,0
Froppie,True,MIDDLE,Lux,47,23,198,14,16,118,5,6,17,15042,27619,1725,1548,24118,11,3,20,0,2089,314,174,0,0,0,0,0,0
Lenny Xo,True,BOTTOM,Yasuo,294,19,156,6,17,208,12,7,10,18132,21914,0,9324,37427,7,5,23,0,2089,152,274,0,0,0,0,0,0
wendymarvelous,True,UTILITY,Soraka,76,49,37,9,15,28,7,7,21,13306,9651,1964,33349,21678,24,9,61,0,2089,231,244,0,0,0,0,0,0
Cosmiczeros,False,TOP,Irelia,238,17,59,8,16,203,6,8,10,15701,26378,0,9202,34234,14,0,36,0,2089,86,276,0,0,0,0,0,0
OwODANG,False,JUNGLE,Graves,92,22,70,10,15,43,8,10,7,14241,16441,0,10017,33271,11,1,18,0,2089,366,264,0,0,0,0,0,0
Coolbluebanana,False,MIDDLE,Xerath,149,75,38,45,16,167,9,6,13,15557,49840,0,1014,19633,9,4,18,0,2089,268,182,0,0,0,0,0,0
MIFOR,False,BOTTOM,Ashe,16,130,14,12,15,171,4,8,6,13269,14711,0,4025,19703,12,3,27,0,2089,804,166,0,0,0,0,0,0
www lux com,False,UTILITY,Pantheon,73,37,27,6,13,56,2,14,10,10859,14563,0,3338,29774,34,9,83,0,2089,65,363,0,0,0,0,0,0
BedPillow,False,JUNGLE,XinZhao,57,37,0,5,11,20,4,6,3,7946,8138,0,9503,23244,5,1,10,0,1254,216,119,0,0,0,0,0,0
UncleFob,False,TOP,Darius,50,55,16,3,12,116,7,5,5,9390,13529,0,4818,22725,7,1,11,0,1254,175,117,0,0,0,0,0,0
PREDATOR I,False,MIDDLE,Lucian,51,15,25,6,10,108,1,5,1,7278,9790,0,1566,12582,5,3,12,0,1254,0,129,0,0,0,0,0,0
Gay Hoe Kim,False,BOTTOM,Vayne,40,0,4,3,10,113,0,3,1,6588,2103,0,898,7581,6,2,11,0,1254,2,77,0,0,0,0,0,0
Free Brit Knees,False,UTILITY,Lulu,29,22,30,5,9,2,1,6,4,5274,1911,2549,832,9090,12,0,26,0,1254,153,90,0,0,0,0,0,0
MVPete,True,TOP,Gnar,79,18,28,7,12,113,5,5,9,9513,13621,0,4257,16425,8,3,23,0,1254,324,92,0,0,0,0,0,0
Frommoh,True,JUNGLE,LeeSin,127,108,88,5,11,5,3,3,9,7799,9405,442,6848,17944,8,0,14,0,1254,291,82,0,0,0,0,0,0
BROADSAW,True,MIDDLE,Ryze,155,40,162,5,13,159,9,2,4,10286,11768,0,2995,10982,7,1,11,0,1254,73,60,0,0,0,0,0,0
Vibronic Cougar,True,BOTTOM,Ashe,17,47,8,6,12,132,4,1,8,8912,11790,0,1065,3601,7,1,12,0,1254,413,27,0,0,0,0,0,0
KR SHIN,True,UTILITY,Lux,26,12,93,5,11,33,4,2,11,8228,11637,937,1147,5805,11,3,28,0,1254,168,55,0,0,0,0,0,0
TeaDealer,True,TOP,Teemo,56,68,0,99,16,139,3,14,11,15195,35564,0,863,26455,11,4,20,0,2040,674,412,0,0,0,0,0,0
suifeng100,True,JUNGLE,Khazix,148,74,33,26,16,12,13,12,5,15586,30682,0,15631,38999,2,4,25,0,2040,318,440,0,0,0,0,0,0
Cocool,True,MIDDLE,Chogath,96,55,30,19,16,150,7,4,9,16308,20185,0,6335,29162,9,0,31,0,2040,454,140,0,0,0,0,0,0
reddevil1,True,BOTTOM,Tristana,31,35,41,7,17,199,18,10,11,18040,40579,0,8970,29571,8,1,14,1,2040,85,325,0,0,0,0,0,0
NWO Terminator,True,UTILITY,Pyke,68,53,44,23,16,43,10,5,12,15256,19885,0,7219,24585,42,12,81,0,2040,161,189,0,0,0,0,0,0
MVPete,False,TOP,Gnar,141,37,59,13,17,139,13,10,17,17879,27307,0,10821,52804,9,8,30,0,2040,676,298,0,0,0,0,0,0
Frommoh,False,JUNGLE,Gragas,210,99,60,12,16,31,10,10,17,15443,27938,0,19164,44475,5,3,21,0,2040,317,254,0,0,0,0,0,0
3mperor,False,MIDDLE,Azir,86,198,12,12,17,244,13,8,9,18310,29525,0,1084,23922,9,1,16,0,2040,236,242,0,0,0,0,0,0
ozaru,False,BOTTOM,Aphelios,58,83,0,4,15,156,4,13,11,14203,17751,0,6271,27770,7,5,22,0,2040,175,321,0,0,0,0,0,0
69hornybabe,False,UTILITY,Morgana,50,59,36,10,15,47,4,10,17,14198,14459,2786,4161,26029,23,3,48,0,2040,75,280,0,0,0,0,0,0
MELO15,False,TOP,Volibear,41,58,34,6,13,123,7,7,5,10202,21650,0,4476,25600,3,3,7,0,1528,274,176,0,0,0,0,0,0
talon time,False,JUNGLE,Hecarim,192,39,47,7,14,50,8,3,8,11992,17911,0,14633,27530,3,5,20,0,1528,212,83,0,0,0,0,0,0
zivojin,False,MIDDLE,Malzahar,51,53,74,8,13,164,3,5,2,11153,17549,0,138,8779,10,1,17,0,1528,229,94,0,0,0,0,0,0
Tuna Turner,False,BOTTOM,Ashe,22,69,16,8,11,95,0,10,8,7649,8224,0,1830,14897,5,3,17,0,1528,497,182,0,0,0,0,0,0
Fire King Natsu,False,UTILITY,Senna,33,25,18,6,11,32,3,12,3,7301,9444,936,2330,15387,15,2,28,0,1528,88,272,0,0,0,0,0,0
MVPete,True,TOP,Sett,73,34,41,5,12,82,3,8,4,9635,8796,0,4446,25861,10,3,21,0,1528,142,159,0,0,0,0,0,0
Frommoh,True,JUNGLE,Viego,116,63,25,9,14,43,6,4,9,12178,14096,0,13525,23118,5,2,22,0,1528,154,132,0,0,0,0,0,0
LPL S8 Champion,True,MIDDLE,Sylas,61,50,110,18,15,112,12,0,5,14355,16551,407,8038,20752,5,3,19,0,1528,233,0,0,0,0,0,0,0
jigaboo irl,True,BOTTOM,Samira,56,12,30,10,14,166,15,4,6,12583,22614,0,4054,17617,6,0,11,0,1528,4,101,0,0,0,0,0,0
Jufuterota,True,UTILITY,Nautilus,23,30,37,9,12,35,1,5,18,9519,7343,571,2215,16790,11,4,29,0,1528,267,141,0,0,0,0,0,0
CantankerousJim,False,TOP,Tryndamere,14,19,76,5,15,187,7,3,0,13875,15046,0,4126,20970,6,1,12,0,1459,59,105,0,0,0,0,0,0
Frommoh,False,JUNGLE,LeeSin,138,85,99,7,14,16,9,4,9,11635,15522,687,9946,24684,11,0,14,0,1459,361,128,0,0,0,0,0,0
St3alth,False,MIDDLE,Fizz,15,17,46,6,13,72,6,7,5,10051,11567,0,1351,17131,7,0,11,0,1459,34,230,0,0,0,0,0,0
