,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y
16,4919.0,4813.0,7407.0,7002.0,4621.0,5793.0,11276.0,6472.0,6410.0,5969.0,5355.0,9898.0,9098.0,5186.0,10270.0,5144.0,6206.0,9095.0,8878.0,10302.0,12333.0,6566.0,6719.0,7446.0,6599.0,6742.0,4537.0,6939.0,7423.0,5467.0,9959.0,4008.0,5513.0,9805,5257.0,10311.0,5577.0,3513.0,3579.0,4869.0,6077.0,16264.0,12473.0,6318.0,3598.0,8867.0,3809.0,11520.0,4835.0,8677.0,5362.0,6427.0,8646.0,5844.0,7372.0,14526.0,4105.0,9220.0,8024.0,7077.0,11725.0,6735.0,10881.0,10084.0,6905.0,7338.0,2514.0,3025.0,7096.0,9687.0,8939.0,7482.0,5232.0,4669.0,7235.0,3783.0,7279.0,9797.0,4160.0,7119.0,5733.0,28493.0,6686.0,4991.0,7411.0,7023.0,7952.0,6687.0,7448.0,6256.0,6356.0,6746.0,10234.0,7970.0,8968.0,4995.0,6791.0,,10899.0,7413.0
17,5030.0,4997.0,8892.0,8001.0,5317.0,9517.0,11886.0,7259.0,6600.0,5969.0,5355.0,11551.0,9098.0,6171.0,,5600.0,8202.0,9095.0,10566.0,13712.0,13054.0,8014.0,7051.0,7878.0,7528.0,8320.0,4970.0,6939.0,7423.0,5467.0,9959.0,6230.0,5513.0,11667,7054.0,14246.0,6548.0,3930.0,5222.0,5735.0,6658.0,16264.0,12473.0,7925.0,4086.0,8867.0,4326.0,14219.0,5217.0,8731.0,5362.0,7927.0,8646.0,8288.0,7372.0,15985.0,4105.0,9220.0,8024.0,8174.0,12491.0,11549.0,11960.0,11143.0,7954.0,8626.0,,3548.0,7430.0,9687.0,10487.0,7602.0,6140.0,4669.0,8470.0,5366.0,7279.0,10187.0,5578.0,7546.0,5733.0,32934.0,,5369.0,7411.0,8665.0,7952.0,7882.0,9253.0,6613.0,,8273.0,11544.0,9227.0,10082.0,4995.0,7581.0,,11236.0,7806.0
18,5030.0,5974.0,9132.0,13657.0,5317.0,9517.0,12040.0,8506.0,6600.0,7959.0,6599.0,11551.0,9098.0,6991.0,,5600.0,8946.0,10496.0,14465.0,13712.0,16787.0,8014.0,8251.0,9388.0,7943.0,8320.0,6154.0,6939.0,9016.0,5467.0,10435.0,6230.0,5981.0,11667,7205.0,15835.0,6548.0,,5629.0,6799.0,7901.0,17215.0,12679.0,9598.0,4557.0,10730.0,4920.0,14219.0,5217.0,10107.0,5967.0,7927.0,9610.0,8435.0,9353.0,17840.0,5771.0,10145.0,9095.0,8533.0,12491.0,11549.0,13605.0,13784.0,10664.0,9250.0,,3760.0,10790.0,10700.0,11944.0,8421.0,7081.0,4669.0,8470.0,8335.0,7916.0,11603.0,6684.0,12466.0,7381.0,33650.0,,6745.0,9493.0,9169.0,7952.0,9019.0,10159.0,6846.0,,8663.0,13082.0,9577.0,10082.0,5200.0,8081.0,,12147.0,8303.0
19,5030.0,5974.0,9132.0,13657.0,5317.0,,13487.0,8506.0,7007.0,9028.0,6753.0,11551.0,10589.0,8033.0,,6610.0,9715.0,11404.0,16037.0,15493.0,19849.0,8014.0,8251.0,11210.0,10645.0,9144.0,6375.0,10280.0,9516.0,8334.0,11783.0,7446.0,7367.0,12926,7545.0,20016.0,6548.0,,6098.0,6915.0,7901.0,17414.0,13030.0,10076.0,4557.0,14059.0,4920.0,14219.0,5909.0,10477.0,8202.0,9046.0,9610.0,8435.0,9612.0,18135.0,6121.0,12970.0,9759.0,9443.0,14755.0,11549.0,17009.0,13784.0,11510.0,9250.0,,4121.0,12027.0,10700.0,13275.0,8807.0,8344.0,5928.0,9148.0,10215.0,10058.0,13117.0,6803.0,14944.0,7935.0,36372.0,,8152.0,9493.0,9169.0,7952.0,9019.0,10159.0,7024.0,,8918.0,14936.0,10809.0,10195.0,5200.0,8880.0,,13503.0,8303.0
20,7385.0,9472.0,10041.0,15102.0,5317.0,,15644.0,9282.0,7007.0,9028.0,9233.0,11662.0,10589.0,8481.0,,6610.0,11525.0,11404.0,16638.0,19842.0,21838.0,8425.0,9972.0,11210.0,11076.0,10791.0,7267.0,10280.0,10011.0,9543.0,11783.0,7446.0,7367.0,14332,8205.0,20016.0,8271.0,,6908.0,6915.0,10643.0,19363.0,14498.0,11622.0,4557.0,14059.0,6690.0,15340.0,6581.0,11270.0,9312.0,10025.0,9610.0,10244.0,9612.0,21591.0,8676.0,12970.0,9759.0,10026.0,15192.0,11898.0,21121.0,18900.0,12177.0,9250.0,,4121.0,12184.0,11781.0,13448.0,8936.0,9987.0,7531.0,9731.0,10215.0,10058.0,16093.0,6803.0,14944.0,7935.0,42162.0,,8152.0,11713.0,10107.0,9331.0,10529.0,,7789.0,,11054.0,16189.0,10955.0,11052.0,6586.0,10568.0,,13632.0,10390.0
21,9603.0,9773.0,12522.0,17184.0,5317.0,,15644.0,9282.0,7007.0,15491.0,11387.0,11662.0,10589.0,9486.0,,7233.0,12100.0,13814.0,20175.0,22361.0,21838.0,9885.0,9972.0,13605.0,11076.0,10791.0,7267.0,12132.0,10011.0,10883.0,12411.0,8096.0,8271.0,14332,9806.0,22910.0,9662.0,,7635.0,8330.0,10643.0,19363.0,15808.0,12802.0,,14253.0,7194.0,16289.0,7107.0,11270.0,9805.0,10418.0,10443.0,14123.0,11225.0,22584.0,8784.0,13740.0,13552.0,11636.0,15192.0,17412.0,21706.0,23260.0,12177.0,11976.0,,5052.0,13730.0,13384.0,14517.0,12345.0,9987.0,7531.0,10939.0,12225.0,10940.0,16978.0,7587.0,14944.0,9220.0,49731.0,,10457.0,11713.0,10185.0,9331.0,10662.0,,8759.0,,12066.0,17084.0,15296.0,13420.0,6767.0,10568.0,,,12279.0
22,9603.0,14224.0,12721.0,19312.0,5601.0,,,9282.0,7597.0,15875.0,11387.0,11988.0,11960.0,11808.0,,7623.0,12766.0,15577.0,20378.0,22848.0,27507.0,10232.0,10779.0,13605.0,11076.0,11189.0,7267.0,12947.0,10011.0,17337.0,12411.0,8593.0,8271.0,14332,10060.0,,11768.0,,7764.0,8747.0,12719.0,19716.0,15808.0,13102.0,,18902.0,7344.0,17298.0,8565.0,,9805.0,13186.0,10696.0,15556.0,12202.0,28778.0,8784.0,17914.0,13552.0,11636.0,16700.0,17412.0,24752.0,24723.0,14248.0,13908.0,,5342.0,14392.0,16019.0,17559.0,12345.0,11006.0,11497.0,10939.0,13550.0,11696.0,21933.0,7587.0,17485.0,11104.0,50388.0,,10457.0,11713.0,10185.0,9331.0,10662.0,,9323.0,,12066.0,21798.0,16384.0,15600.0,,10713.0,,,16576.0
23,9603.0,14224.0,12721.0,20122.0,5601.0,,,10384.0,7597.0,19731.0,12724.0,14010.0,11960.0,12536.0,,9864.0,16220.0,15577.0,21467.0,23699.0,27507.0,11147.0,10779.0,14494.0,12995.0,11368.0,10597.0,13601.0,10973.0,18824.0,12857.0,10829.0,8271.0,14332,10899.0,,13309.0,,7764.0,10079.0,12719.0,21328.0,,13421.0,,19906.0,8267.0,17298.0,8565.0,,9805.0,14501.0,10696.0,16705.0,12202.0,30807.0,10912.0,19659.0,14617.0,13146.0,18189.0,21691.0,24752.0,29873.0,14248.0,13908.0,,5932.0,16745.0,16019.0,19600.0,13022.0,11952.0,11497.0,10939.0,13550.0,11696.0,23843.0,8459.0,20320.0,14844.0,59237.0,,12479.0,,11680.0,9685.0,10662.0,,10311.0,,15998.0,21798.0,16384.0,18975.0,,11472.0,,,18582.0
24,9603.0,15110.0,12721.0,22552.0,7883.0,,,10384.0,,21376.0,15675.0,14010.0,14552.0,14724.0,,9864.0,17855.0,17056.0,21467.0,23699.0,34494.0,12897.0,,16911.0,12995.0,13064.0,11433.0,13601.0,10973.0,20297.0,15581.0,12261.0,11065.0,17661,12748.0,,14812.0,,11560.0,12001.0,15410.0,25236.0,,13726.0,,23554.0,8576.0,18322.0,8889.0,,,14501.0,10882.0,16705.0,14771.0,34279.0,11283.0,24206.0,14857.0,15894.0,21268.0,25067.0,,30768.0,15744.0,13908.0,,7197.0,16745.0,21350.0,24121.0,14375.0,,13851.0,11105.0,15762.0,13868.0,26621.0,8587.0,21734.0,14844.0,61939.0,,13325.0,,13596.0,11773.0,13662.0,,10311.0,,17076.0,23173.0,16384.0,18975.0,,11472.0,,,18582.0
25,10072.0,15420.0,14047.0,24362.0,7883.0,,,13481.0,,24068.0,18722.0,15280.0,16644.0,14724.0,,,19293.0,17419.0,21467.0,30656.0,34494.0,12897.0,,18799.0,13656.0,13855.0,11433.0,16771.0,10973.0,22757.0,15581.0,,11065.0,19983,13783.0,,16932.0,,11560.0,12001.0,15410.0,25236.0,,15031.0,,23554.0,8931.0,20804.0,9097.0,,,16711.0,10882.0,18852.0,14987.0,41138.0,11283.0,26270.0,14857.0,18577.0,27235.0,26841.0,,36436.0,15744.0,13908.0,,8772.0,17674.0,21350.0,,14375.0,,13851.0,11105.0,,,28863.0,,,16350.0,61939.0,,13325.0,,13596.0,11773.0,16618.0,,,,,24872.0,16988.0,18975.0,,14850.0,,,18582.0
26,10072.0,15420.0,14047.0,26486.0,,,,13481.0,,25401.0,18722.0,16645.0,20806.0,16647.0,,,20914.0,19822.0,25990.0,30656.0,,,,19974.0,13656.0,15300.0,13308.0,16771.0,12559.0,22757.0,17877.0,,13183.0,20101,13783.0,,17779.0,,,12001.0,16050.0,27898.0,,15882.0,,25877.0,8931.0,21208.0,9459.0,,,16711.0,10882.0,18852.0,15731.0,41138.0,11283.0,26270.0,16975.0,,28147.0,26841.0,,36436.0,16422.0,16767.0,,9563.0,17674.0,21350.0,,14941.0,,15588.0,11105.0,,,31627.0,,,16350.0,,,13887.0,,,14594.0,,,,,,27808.0,16988.0,23354.0,,15571.0,,,22372.0
27,10072.0,15420.0,14472.0,28661.0,,,,,,29085.0,20249.0,19772.0,20806.0,18471.0,,,20914.0,19991.0,,,,,,19974.0,15690.0,15300.0,13871.0,,13606.0,24821.0,19008.0,,13183.0,20101,13991.0,,17779.0,,,13554.0,17238.0,29465.0,,16546.0,,26608.0,8931.0,28683.0,9826.0,,,18588.0,10882.0,19073.0,19332.0,,12702.0,28759.0,18928.0,,31823.0,26841.0,,42083.0,,16767.0,,10661.0,20957.0,23851.0,,20259.0,,18730.0,11105.0,,,31627.0,,,,,,15244.0,,,14594.0,,,,,,27808.0,18073.0,23692.0,,16429.0,,,24222.0
28,10072.0,15420.0,18097.0,28661.0,,,,,,,22486.0,20042.0,,19830.0,,,23224.0,20913.0,,,,,,22910.0,18805.0,17442.0,14304.0,,13606.0,24821.0,20424.0,,13183.0,23112,15267.0,,20466.0,,,14061.0,17238.0,29465.0,,18698.0,,,9896.0,30630.0,9875.0,,,20119.0,10882.0,24833.0,21280.0,,12702.0,32710.0,,,,27832.0,,44288.0,,17901.0,,10661.0,24737.0,25719.0,,20259.0,,18730.0,12104.0,,,32093.0,,,,,,15244.0,,,18259.0,,,,,,,18073.0,31582.0,,16429.0,,,25498.0
29,10072.0,20500.0,18097.0,28661.0,,,,,,,,20042.0,,19830.0,,,25193.0,20913.0,,,,,,23425.0,24108.0,20557.0,15503.0,,14715.0,26001.0,21193.0,,13701.0,23112,15491.0,,20466.0,,,14813.0,,30234.0,,19702.0,,,10253.0,37904.0,10638.0,,,21175.0,12236.0,24833.0,22570.0,,13919.0,32710.0,,,,30249.0,,45478.0,,17901.0,,10829.0,24737.0,28579.0,,24103.0,,21484.0,12104.0,,,37422.0,,,,,,16691.0,,,18259.0,,,,,,,18309.0,31582.0,,18224.0,,,25570.0
30,13810.0,20636.0,19400.0,33305.0,,,,,,,,,,22268.0,,,,,,,,,,23425.0,,24068.0,17049.0,,,26001.0,25843.0,,16550.0,26425,15491.0,,23230.0,,,15401.0,,31708.0,,20749.0,,,10936.0,39713.0,,,,21222.0,,,22570.0,,13919.0,38758.0,,,,31695.0,,45478.0,,17901.0,,10829.0,28565.0,28579.0,,24103.0,,21484.0,12104.0,,,39157.0,,,,,,16691.0,,,18259.0,,,,,,,23284.0,36345.0,,19067.0,,,26122.0
31,13810.0,,21570.0,37339.0,,,,,,,,,,22268.0,,,,,,,,,,24456.0,,24068.0,17049.0,,,29788.0,25843.0,,17583.0,27660,15491.0,,24964.0,,,16693.0,,,,20799.0,,,10936.0,44515.0,,,,23919.0,,,28009.0,,15836.0,40803.0,,,,33711.0,,53402.0,,21208.0,,10829.0,28565.0,32881.0,,,,,14850.0,,,,,,,,,16691.0,,,18259.0,,,,,,,25217.0,36345.0,,19139.0,,,30827.0
32,,,21570.0,,,,,,,,,,,24231.0,,,,,,,,,,25268.0,,,18860.0,,,30827.0,26346.0,,18938.0,28136,15979.0,,27503.0,,,17909.0,,,,21345.0,,,,47061.0,,,,,,,28009.0,,17645.0,,,,,33987.0,,,,21208.0,,,,32881.0,,,,,14850.0,,,,,,,,,18426.0,,,19428.0,,,,,,,30184.0,,,25198.0,,,
33,,,,,,,,,,,,,,24231.0,,,,,,,,,,,,,18860.0,,,33363.0,27810.0,,18938.0,29025,16096.0,,27503.0,,,17909.0,,,,22327.0,,,,52190.0,,,,,,,,,17692.0,,,,,38338.0,,,,22471.0,,,,32881.0,,,,,14850.0,,,,,,,,,18426.0,,,,,,,,,,,,,26223.0,,,
34,,,,,,,,,,,,,,24231.0,,,,,,,,,,,,,,,,39202.0,30941.0,,22902.0,32622,,,,,,19679.0,,,,24161.0,,,,57126.0,,,,,,,,,19637.0,,,,,38338.0,,,,22471.0,,,,36021.0,,,,,14850.0,,,,,,,,,20293.0,,,,,,,,,,,,,31558.0,,,
35,,,,,,,,,,,,,,25885.0,,,,,,,,,,,,,,,,39202.0,30941.0,,22902.0,33807,,,,,,21428.0,,,,24161.0,,,,57126.0,,,,,,,,,22614.0,,,,,40786.0,,,,26261.0,,,,36021.0,,,,,17078.0,,,,,,,,,21024.0,,,,,,,,,,,,,31558.0,,,
36,,,,,,,,,,,,,,25885.0,,,,,,,,,,,,,,,,,,,22902.0,36814,,,,,,,,,,26778.0,,,,57720.0,,,,,,,,,22614.0,,,,,42373.0,,,,29638.0,,,,,,,,,18454.0,,,,,,,,,,,,,,,,,,,,,,31652.0,,,
37,,,,,,,,,,,,,,32344.0,,,,,,,,,,,,,,,,,,,24938.0,41514,,,,,,,,,,26778.0,,,,60946.0,,,,,,,,,27723.0,,,,,42373.0,,,,29638.0,,,,,,,,,18454.0,,,,,,,,,,,,,,,,,,,,,,36780.0,,,
38,,,,,,,,,,,,,,32344.0,,,,,,,,,,,,,,,,,,,24938.0,42784,,,,,,,,,,27379.0,,,,60946.0,,,,,,,,,27723.0,,,,,48485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40453.0,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42958,,,,,,,,,,27379.0,,,,64397.0,,,,,,,,,,,,,,52208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41575.0,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45325,,,,,,,,,,,,,,64927.0,,,,,,,,,,,,,,52208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45476.0,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45325,,,,,,,,,,,,,,68840.0,,,,,,,,,,,,,,60139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47141.0,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47180,,,,,,,,,,,,,,68840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48893.0,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
